# schema=shastry-sutherland-full-spin-isotypic-primal-values-v1
# model_mof_sha256=b0f037486d1c3066872392e3d031a62cc62161cdd29095948acedc65ab4341ef
# runmeta_sha256=115797b9a6e17a1abbe11c89758b784d360fa8c5adc08c1d9ba13a233842c8b0
index	name	float64_bits
60	full_spin_isotypic_invariant_moment[60]	1011111110100010000101011001111001001100110010010101111110110011
61	full_spin_isotypic_invariant_moment[61]	0011111101110000110110010000000000000001111010011011100101010000
62	full_spin_isotypic_invariant_moment[62]	0011111111101101001101001111010011001001100111110110001110100110
63	full_spin_isotypic_invariant_moment[63]	1011111110011011000111000000000001110001110111001111101100101111
64	full_spin_isotypic_invariant_moment[64]	0011111101110100000010101110000100101010110101100111101101011100
65	full_spin_isotypic_invariant_moment[65]	1011111110011011000111000000000001110001110111001111010100010110
66	full_spin_isotypic_invariant_moment[66]	0011111101110100000010101110000100101010110101100111010101010111
67	full_spin_isotypic_invariant_moment[67]	0011111110000101101000011010100000011011010111110101110110010000
68	full_spin_isotypic_invariant_moment[68]	0011111110010000111001000111000001110001110011110101100110010011
69	full_spin_isotypic_invariant_moment[69]	0011111110000101101000011010100000011011010111110101011000101011
70	full_spin_isotypic_invariant_moment[70]	0011111111011111101001011100010111001100001111111101000111111111
71	full_spin_isotypic_invariant_moment[71]	0011111101110011111100011101110110010111001111100000111011001101
72	full_spin_isotypic_invariant_moment[72]	0011111101111111110011010001011011001111100100000010001101111011
73	full_spin_isotypic_invariant_moment[73]	0011111101110011111100011101110110010111001111100001000111011010
74	full_spin_isotypic_invariant_moment[74]	0011111110000101101000011010100000011011010111111010010111100011
75	full_spin_isotypic_invariant_moment[75]	0011111110000100110100010111010101010111010111010100000001111000
76	full_spin_isotypic_invariant_moment[76]	0011111111011111110110100010000001100110010001010010001111111001
77	full_spin_isotypic_invariant_moment[77]	0011111101110011111100011101110110010111001111100000010101111001
78	full_spin_isotypic_invariant_moment[78]	0011111101110011101001101000001011111000110101011011001100100101
79	full_spin_isotypic_invariant_moment[79]	0011111110000101101000011010100000011011010111110100101011001010
80	full_spin_isotypic_invariant_moment[80]	0011111111011111101001011100010111001100001111111101001011001001
81	full_spin_isotypic_invariant_moment[81]	0011111101110011111100011101110110010111001111100000011100100011
82	full_spin_isotypic_invariant_moment[82]	0011111111011111110110100010000001100110010001010010001111101101
83	full_spin_isotypic_invariant_moment[83]	1011111100110011101100001010000011101100011011111011000110101001
84	full_spin_isotypic_invariant_moment[84]	1011111100111011100100011110001011001111000101010011110110011001
85	full_spin_isotypic_invariant_moment[85]	1011111100110011101100001010000011101100011011100001100011010000
86	full_spin_isotypic_invariant_moment[86]	0011111100100100100111111011110001010100111010011011100110001010
87	full_spin_isotypic_invariant_moment[87]	1011111100110011101100001010000011101100011011100100101100000111
88	full_spin_isotypic_invariant_moment[88]	0011111100100100100111111011110001010100111010010101001000100011
89	full_spin_isotypic_invariant_moment[89]	1011111100100100011000011001111000100101100010110010100110000010
90	full_spin_isotypic_invariant_moment[90]	1011111100110100110100110001111101111001010110000111010100100010
91	full_spin_isotypic_invariant_moment[91]	1011111100100100011000011001111000100101100010100010101111111100
92	full_spin_isotypic_invariant_moment[92]	1011111011110001011011111011011011000111001110110110111111011100
93	full_spin_isotypic_invariant_moment[93]	1011111100100100011000011001111000100101100010110100010011101001
94	full_spin_isotypic_invariant_moment[94]	1011111011110001011011111011011011000111001111000000111100000110
95	full_spin_isotypic_invariant_moment[95]	1011111100110101100011101110110000110000100010001010011010100010
96	full_spin_isotypic_invariant_moment[96]	1011111100101101110011101001101111111100010010001000101101101100
97	full_spin_isotypic_invariant_moment[97]	0011111100101010000010000100110011001100011000000011001101101001
98	full_spin_isotypic_invariant_moment[98]	1011111100101101110011101001101111111100010010010010101000011100
99	full_spin_isotypic_invariant_moment[99]	0011111100101010000010000100110011001100010111111100010010010001
100	full_spin_isotypic_invariant_moment[100]	1011111100110000011110110000010101001001010110101101101101010111
101	full_spin_isotypic_invariant_moment[101]	1011111100100010111000111011011110010001001001001100011000111101
102	full_spin_isotypic_invariant_moment[102]	0011111011101000101011011110101100101101111110100011110001101010
103	full_spin_isotypic_invariant_moment[103]	1011111100100010111000111011011110010001001001100101100111010101
104	full_spin_isotypic_invariant_moment[104]	0011111011101000101011011110101100101101111101000110010000000111
105	full_spin_isotypic_invariant_moment[105]	1011111100110101100011101110110000110000100010101001011100110010
106	full_spin_isotypic_invariant_moment[106]	1011111100010111010111000110111110111001110010011111111100000101
107	full_spin_isotypic_invariant_moment[107]	1011111100110101100011101110110000110000100010101001011100010010
108	full_spin_isotypic_invariant_moment[108]	1011111100010111010111000110111110111001110001011000011100111001
109	full_spin_isotypic_invariant_moment[109]	1011111100110000011110110000010101001001010110111011101000000101
110	full_spin_isotypic_invariant_moment[110]	0011111100011000010001101100110110000000111010001001110010100111
111	full_spin_isotypic_invariant_moment[111]	1011111100110000011110110000010101001001010110111101101011010110
112	full_spin_isotypic_invariant_moment[112]	0011111100011000010001101100110110000000111001110101101001010111
113	full_spin_isotypic_invariant_moment[113]	0011111100101010000010000100110011001100011000001010011000000011
114	full_spin_isotypic_invariant_moment[114]	1011111100101101110011101001101111111100010010000000111010001011
115	full_spin_isotypic_invariant_moment[115]	0011111100101010000010000100110011001100011000001111000011000010
116	full_spin_isotypic_invariant_moment[116]	0011111011101000101011011110101100101101111111111100111011010000
117	full_spin_isotypic_invariant_moment[117]	1011111100100010111000111011011110010001001001011111001101110000
118	full_spin_isotypic_invariant_moment[118]	0011111011101000101011011110101100101101111101011101111111101000
119	full_spin_isotypic_invariant_moment[119]	0011111100101010000010000100110011001100010111111001000011010101
120	full_spin_isotypic_invariant_moment[120]	0011111100110101110100011010000000010100111011100010110110010100
121	full_spin_isotypic_invariant_moment[121]	0011111011101000101011011110101100101101111100110110001000001001
122	full_spin_isotypic_invariant_moment[122]	0011111100010110110011000011100000110010110010001111100010100111
123	full_spin_isotypic_invariant_moment[123]	0011111100101010000010000100110011001100011000001000100001011101
124	full_spin_isotypic_invariant_moment[124]	0011111011101000101011011110101100101101111111100111001001001100
125	full_spin_isotypic_invariant_moment[125]	0011111111011111001001010100100111010111011110010010011100011110
126	full_spin_isotypic_invariant_moment[126]	0011111110000001010111110111110100010111101001010100010000111010
127	full_spin_isotypic_invariant_moment[127]	0011111101111111111100100100001100001011010111010101111011111110
128	full_spin_isotypic_invariant_moment[128]	1011111110010001110100110101010111111001001110100000001010110000
129	full_spin_isotypic_invariant_moment[129]	0011111101111111111100100100001100001011010111010011000101011101
130	full_spin_isotypic_invariant_moment[130]	0011111101110011111001110100001000011010110101011101001111100101
131	full_spin_isotypic_invariant_moment[131]	0011111101111111111100100100001100001011010111010011000111000101
132	full_spin_isotypic_invariant_moment[132]	0011111101110011111001110100001000011010110101100000100100000101
133	full_spin_isotypic_invariant_moment[133]	1011111101100111101110110110001000100001101100110110110010110100
134	full_spin_isotypic_invariant_moment[134]	0011111100100111001000111100000111100000010111011111111101001110
135	full_spin_isotypic_invariant_moment[135]	0011111100100111000101011001110001010111111100101010100111011111
136	full_spin_isotypic_invariant_moment[136]	0011111100010000111110110100110010001000010110100100000010110101
137	full_spin_isotypic_invariant_moment[137]	0011111100100111000101011001110001010111111110011010111111111001
138	full_spin_isotypic_invariant_moment[138]	0011111100100101000001111001110000110110100000100010000011001101
139	full_spin_isotypic_invariant_moment[139]	0011111100100111000101011001110001010111111100111001011101011000
140	full_spin_isotypic_invariant_moment[140]	0011111100100101000001111001110000110110011111110011010110100010
141	full_spin_isotypic_invariant_moment[141]	0011111101110100000101010011011111001001110111100010101110010111
142	full_spin_isotypic_invariant_moment[142]	0011111101110011111011111011001110010010011001101001101010110011
143	full_spin_isotypic_invariant_moment[143]	0011111101011001110110000001010000101000110100011011010000011110
144	full_spin_isotypic_invariant_moment[144]	0011111101110011111011111011001110010010011001101101010111000000
145	full_spin_isotypic_invariant_moment[145]	0011111101110011000100010110011011110010101101011101110110110011
146	full_spin_isotypic_invariant_moment[146]	0011111101110011111011111011001110010010011001100101000000011110
147	full_spin_isotypic_invariant_moment[147]	0011111101110011000100010110011011110010101101011011010101100111
148	full_spin_isotypic_invariant_moment[148]	0011111100100110100110001100010010111010100011010110110010100101
149	full_spin_isotypic_invariant_moment[149]	0011111100100110011111101011111100110010010011100011111100010111
150	full_spin_isotypic_invariant_moment[150]	1011111011110010001110001000101101001011011001111111110100100110
151	full_spin_isotypic_invariant_moment[151]	0011111100100110011111101011111100110010010001111101100100110110
152	full_spin_isotypic_invariant_moment[152]	0011111100100101010100100100010111110111000001011110100000010101
153	full_spin_isotypic_invariant_moment[153]	0011111100100110011111101011111100110010010100100100011100010010
154	full_spin_isotypic_invariant_moment[154]	0011111100100101010100100100010111110111000010000001101001100010
155	full_spin_isotypic_invariant_moment[155]	1011111100011011011101110011101001000100101000000111100011011011
156	full_spin_isotypic_invariant_moment[156]	1011111100110110101110110010100110101001010100101000001101101101
157	full_spin_isotypic_invariant_moment[157]	1011111100011011011101110011101001000100100111011100011110010101
158	full_spin_isotypic_invariant_moment[158]	0011111100011100010110010100111000111101011111101001101001101011
159	full_spin_isotypic_invariant_moment[159]	1011111100011011011101110011101001000100100111011011001001011111
160	full_spin_isotypic_invariant_moment[160]	0011111100011100010110010100111000111101011111100111010101110110
161	full_spin_isotypic_invariant_moment[161]	1011111011100100100000001100011100110110101111110001011000000111
162	full_spin_isotypic_invariant_moment[162]	1011111100110011010111001100111110001000000110100010100100000101
163	full_spin_isotypic_invariant_moment[163]	1011111011100100100000001100011100110110101110110111111110100001
164	full_spin_isotypic_invariant_moment[164]	0011111100000110111010000010011010011110010100001111111101110110
165	full_spin_isotypic_invariant_moment[165]	1011111011100100100000001100011100110110110000011011100011111001
166	full_spin_isotypic_invariant_moment[166]	0011111100000110111010000010011010011110010100001111001100010101
167	full_spin_isotypic_invariant_moment[167]	1011111100110001100100100010001001110111111110100011000101001010
168	full_spin_isotypic_invariant_moment[168]	1011111100010010001110110001010101001000011100111101100100000110
169	full_spin_isotypic_invariant_moment[169]	0011111100100000111111111111000001010100000110000011110011100100
170	full_spin_isotypic_invariant_moment[170]	1011111100010010001110110001010101001000011101001000101010010111
171	full_spin_isotypic_invariant_moment[171]	0011111100100000111111111111000001010100000101111110010111110110
172	full_spin_isotypic_invariant_moment[172]	1011111100101110000100001100011001010000000101101011100010100100
173	full_spin_isotypic_invariant_moment[173]	1011111011010111100011001111000111101000001001011000101000101111
174	full_spin_isotypic_invariant_moment[174]	0011111100001110101100110100010101101110101000001100010001110101
175	full_spin_isotypic_invariant_moment[175]	1011111011010111100011001111000111101000001111010110100010110101
176	full_spin_isotypic_invariant_moment[176]	0011111100001110101100110100010101101110100111111001000011000101
177	full_spin_isotypic_invariant_moment[177]	1011111100110001100100100010001001110111111110110110110111101011
178	full_spin_isotypic_invariant_moment[178]	1011111011101001001111111001101001101100111111110111101111100011
179	full_spin_isotypic_invariant_moment[179]	1011111100110001100100100010001001110111111110110010101111111000
180	full_spin_isotypic_invariant_moment[180]	1011111011101001001111111001101001101100111100000010100000010011
181	full_spin_isotypic_invariant_moment[181]	1011111100101110000100001100011001010000000101111111100100000001
182	full_spin_isotypic_invariant_moment[182]	0011111100010100001100010100111000100010010101001000011101110000
183	full_spin_isotypic_invariant_moment[183]	1011111100101110000100001100011001010000000101110001110011100011
184	full_spin_isotypic_invariant_moment[184]	0011111100010100001100010100111000100010010100111000111001101111
185	full_spin_isotypic_invariant_moment[185]	0011111100100000111111111111000001010100000110001001100111010001
186	full_spin_isotypic_invariant_moment[186]	1011111100010010001110110001010101001000011100110101010100011101
187	full_spin_isotypic_invariant_moment[187]	0011111100100000111111111111000001010100000110001011001010110111
188	full_spin_isotypic_invariant_moment[188]	0011111100001110101100110100010101101110101000011111001111110011
189	full_spin_isotypic_invariant_moment[189]	1011111011010111100011001111000111101000001110100000000111110000
190	full_spin_isotypic_invariant_moment[190]	0011111100001110101100110100010101101110101000010000001010000111
191	full_spin_isotypic_invariant_moment[191]	0011111100100000111111111111000001010100000110000000100010101001
