# schema=shastry-sutherland-full-spin-isotypic-primal-values-v1
# model_mof_sha256=8a5b326d4df2f9794ed4996435d5c3064edb0a791b5bbeccb34f93bc25c3d203
# runmeta_sha256=1ede6133d4b25dfad8493ff7f323d765e99b89066fc1bfddf689c51a62b24545
index	name	float64_bits
128	full_spin_isotypic_invariant_moment[128]	1011111101111100101010101100010010011110011011011111100011111111
129	full_spin_isotypic_invariant_moment[129]	0011111101111011001000100100000100001100111100100011110010110111
130	full_spin_isotypic_invariant_moment[130]	0011111101110100001101011001001011101010000011010111101100111101
131	full_spin_isotypic_invariant_moment[131]	0011111101111011001000100100000100001100111100100110111110001111
132	full_spin_isotypic_invariant_moment[132]	0011111101110100001101011001001011101010000011011011110101111110
133	full_spin_isotypic_invariant_moment[133]	1011111101101001101111111100111110011101110110001111010001011000
134	full_spin_isotypic_invariant_moment[134]	0011111100100010100000101000101110111010001001001001011101011101
135	full_spin_isotypic_invariant_moment[135]	0011111100100010110010011001100010110100111101011001000010110000
136	full_spin_isotypic_invariant_moment[136]	0011111100000111111101111111110001011001101011100100100001111111
137	full_spin_isotypic_invariant_moment[137]	0011111100100010110010011001100010110100111110101100100010000101
138	full_spin_isotypic_invariant_moment[138]	0011111100100011001110101110100101100000100011000011111000101011
139	full_spin_isotypic_invariant_moment[139]	0011111100100010110010011001100010110100111110001000110110101000
140	full_spin_isotypic_invariant_moment[140]	0011111100100011001110101110100101100000100011011110010100000010
141	full_spin_isotypic_invariant_moment[141]	0011111101110100011001100000001111100101011010010100111001010000
142	full_spin_isotypic_invariant_moment[142]	0011111101110100010001100011011110101010101111111101001110101111
143	full_spin_isotypic_invariant_moment[143]	0011111101011010011000110100110011100101011001110100111011110010
144	full_spin_isotypic_invariant_moment[144]	0011111101110100010001100011011110101010101111111101000000010001
145	full_spin_isotypic_invariant_moment[145]	0011111101110011100010100000110010100111110110100010000100111010
146	full_spin_isotypic_invariant_moment[146]	0011111101110100010001100011011110101010101111111101100011100000
147	full_spin_isotypic_invariant_moment[147]	0011111101110011100010100000110010100111110110100011101100000011
148	full_spin_isotypic_invariant_moment[148]	0011111100100110011000111001010000001101111100000100101011101011
149	full_spin_isotypic_invariant_moment[149]	0011111100100101101111010111000101011111101111010111000001000011
150	full_spin_isotypic_invariant_moment[150]	1011111100001000100010010111100000010100001100011000001011001000
151	full_spin_isotypic_invariant_moment[151]	0011111100100101101111010111000101011111101110111010100100111000
152	full_spin_isotypic_invariant_moment[152]	0011111100100011011100101101111001011110000110110011001101010101
153	full_spin_isotypic_invariant_moment[153]	0011111100100101101111010111000101011111101111100101111111010000
154	full_spin_isotypic_invariant_moment[154]	0011111100100011011100101101111001011110000101110111101111011101
155	full_spin_isotypic_invariant_moment[155]	1011111100001011001110011110100101000011101010110000001001101111
156	full_spin_isotypic_invariant_moment[156]	1011111100101001110001101101010011010011111010110100001110000000
157	full_spin_isotypic_invariant_moment[157]	1011111100001011001110011110100101000011101010101110101010110001
158	full_spin_isotypic_invariant_moment[158]	0011111011111101111011001100111010010111001000010001011010100000
159	full_spin_isotypic_invariant_moment[159]	1011111100001011001110011110100101000011101010100101010110000000
160	full_spin_isotypic_invariant_moment[160]	0011111011111101111011001100111010010111000111000111110100000100
161	full_spin_isotypic_invariant_moment[161]	0011111011011010001011110100101111000101000100010110001101111111
162	full_spin_isotypic_invariant_moment[162]	1011111100101110101010000000111110000000011010011010001010010110
163	full_spin_isotypic_invariant_moment[163]	0011111011011010001011110100101111000101001100011000000001010000
164	full_spin_isotypic_invariant_moment[164]	0011111011000001001010000110110111001010100110001101111001000011
165	full_spin_isotypic_invariant_moment[165]	0011111011011010001011110100101111000101001111000011010100011101
166	full_spin_isotypic_invariant_moment[166]	0011111011000001001010000110110111001010011110001001111111100111
167	full_spin_isotypic_invariant_moment[167]	1011111100100011101011110110011010101011011101100010100101111011
168	full_spin_isotypic_invariant_moment[168]	1011111100000111010000101001110100001001010111010110111011100101
169	full_spin_isotypic_invariant_moment[169]	0011111100001011100100101100011111000100100001100011101101000110
170	full_spin_isotypic_invariant_moment[170]	1011111100000111010000101001110100001001010111001111101011010001
171	full_spin_isotypic_invariant_moment[171]	0011111100001011100100101100011111000100100000010101101011000111
172	full_spin_isotypic_invariant_moment[172]	1011111100101000000001011100001101000110111100010101101101110111
173	full_spin_isotypic_invariant_moment[173]	0011111010111101101110100000011001010010000101111100001010000110
174	full_spin_isotypic_invariant_moment[174]	0011111011110011110011111011101001110101111110100101000110110010
175	full_spin_isotypic_invariant_moment[175]	0011111010111101101110100000011001010010001110001011000010001111
